id,text
1924451147940811219,@IndiHome kak cek dm
1924451019658056035,"halo min @IndiHome @IndiHomeCare mohon segera cek dm ya, saya sudah menghubungi beberapa admin sudah dari kemarin tapi sampai skrg blm ada respon. terimakasi"
1924447010360619433,@ReiDuduk emang dia indihome?
1924446942811340892,"📄 Berhenti berlangganan IndiHome? Mau urus tapi berhalangan datang?

✅ Gunakan Surat Kuasa Pemutusan Layanan IndiHome

📌 Template Format Word SIAP PAKAI!

📥 Download di Format Administrasi Desa:
🔗 https://t.co/nKbJiGxvAk

#IndiHome #SuratKuasa"
1924446183235416554,"@IndiHome @IndiHomeCare @IndihomeJTD Layar di promosi terus, cek dm"
1924445494413230251,"indihome, telkom emng sinyal nya lg pd jelek ya??? ngelag bgt taik"
1924445201755763030,"@IniMinNeo Bayar Tagihan IndiHome
#GiveawayIndiHomeBorneo
#IndiHomeBorneo
@WatiTrisnawat14 @Rin179184 @risa_wulandari"
1924445180712923550,"@lecippie @hazeulnats Merasa terpanggil nih Kak, ada apa nih? Jika ada hal yang ingin ditanyakan seputar layanan IndiHome bisa hubungi kami ya😊. -Maul"
1924444777430573544,"@IndiHome udah email dan dm dongg, tapi tidak direspon hehehe"
1924444761601331519,"@IniMinNeo Bayar Tagihan IndiHome
#GiveawayIndiHomeBorneo
#IndiHomeBorneo
@Nuraeni40359747 @RinRin82779740 @sanjayaroni283"
1924444718362218729,"@kakayipii @IndiHomeCare Untuk berhenti berlangganan, saat ini bisa lewat GraPARI terdekat atau Call Center 188. Kalau mau, Maul bisa bantu reservasikan agar Kakak dihubungi dari 188. Silakan DM detail permintaan &amp; nomor internetnya ke akun @IndiHome ya 🙏 -Maul"
1924444427248099758,"@astronotmars Indihome:
Assalamualaikum"
1924444403651014676,@IndiHome cek dm y! thx
1924444086137933872,"@SimasBatam @IndiHome @SimasBatam Cek berkala balasan DM nya ya, Kak Simas. Temen Rai di DM pasti akan respons DM nya segera 😊 -Rai"
1926919701520580954,"@bxghouse aku sebagai anak indihome ngeliatnya kaya ada yang kurang gitu ya nderr, coba tonenya naikin sedikit ^&gt;^"
1926919136992481499,"@neowa_naega Hai, Kak. Untuk laporannya akan dicek dulu dan apakah berkenan kami bantu pindahkan posisi modemnya? selanjutnya bisa DM kami ke akun @IndiHome ya. -Duwi"
1926918652156158371,@IndiHome M = MENUNGGU TEKNISI DATANG SAMAPI SEKARANG TAK DATANG DATANG SUDAH DUA HARI
1926918532622688472,@BuzzSeunghan Kalau Kakak pakai IndiHome juga ga nih?😊 -Duwi
1926918472010719481,"Kenapa nih Indihome di rumahku gak nyala2 dari kemarin..
Min @IndiHomeCare bisa bantu?"
1926917727412785384,@IndiHome Cek dm kak
1926916656086892991,"@IndiHome Halo min, bisa cek dm ku ya"
1926916123821298071,Yah ada sales indihome bete gw jir https://t.co/bPfP26spvq
1926915313867633022,"@IndiHome cek Dmku min, penting"
1926914381662613670,@IndiHome kak ini internet saya kok lemot bgt yah. Bayar tepat waktu tapi internetnya lemot parah! https://t.co/wOHqba7MF7
1926914262263276017,@roasted6read Maaf. Caris cek belum ada DM dari Kak @roasted6read. Silakan Kakak bisa coba konfirmasikan kembali dan DM-nya ke akun ini @IndiHome ya. 😊 -Caris
1926914133238137233,@IndiHome kak lampu wifi los merah kedip2 kenapa ya? Udh restart sama aja
1926913847933223257,"Laporkan ke @IndiHomeCare dan @IndiHome, pasti segera tertangani. Aspek maintenance mereka punya kinerja baik. Insya Allah... https://t.co/8mQGbeUz5P"
1926913064810467479,@IndiHome Min dm saya dari kemaren kgk dibales bales
1926912897713664240,"@IndiHome Maunya gitu, cuma ini dah lebih 12 jam belum bisa koneksi, katanya perbaikan dari sisi sentral, jadi gak bisa sat set,,,"
1926912872283549801,@IndiHomeCare @IndiHome benerin deh sistem lu!
1926911206511530355,"indihome nih sering bgt gangguan heran, trs kalo komplain ditanyain macem macem lah prosesnya lama ngeselin bgt"
1926909669957644352,@IndiHomeCare @IndiHome tolong buka DM!
1926908415164428689,@IndiHomeCare @IndiHome wifinya saya LOS bisa di bantu ga ya ? Udah mati nyala modem masih sama
1926906722423119975,indihome kenapa lagi sih?
1926905070676779369,@IndiHomeCare @kkadenug @IndiHome Apakah boleh tolong cek dm? Trims
1926903709524431151,jir indihome gangguan kah
1926901988245094750,INDIHOME TAI AH GABISA MAIN GRGR JARINGAN
1926901653749264539,"@IndiHome hi saya mau panggil teknisi ke rumah, cara nya gimana?"
1926901201007788115,"hdh indihome gini mulu dah lemotttttt parahh, selain indihome apa dah? mw gnti gue. udah mahal tp jaringan nol"
1926901093478371535,@IndiHomeCare @IndiHome Selamat siang. Kalau mau berhenti berlangganan gimana caranya selain harus mendatangi grapari
1926900321273417837,@IndiHome Ini wifi area kelapa dua kapan selesai di benerin nya saya butuh banget ini
1926899603166662799,Wifi gue fyi indihome
1926899274115068025,"Krn biasanya indihome yg rajin gangguan, sekalinya canva down, kukira indihome yg error 🤣"
1926898381617574287,"@chochubear @IndiHome @chochubear Kak, mohon maaf. Diupayakan segera terealisasi. Akan dibantu follow up, dengan konfirmasi dan lanjutkan interaksinya di DM ya. Makasih. -Dhet"
1926898089639498061,@IndiHome cek DM ka
1926897679725928885,@IndiHomeCare @IndiHome tolong cek dm
1926897325365993557,"cara ganti paket indihome gimana? @Telkomsel @IndiHomeCare, gausah dm langsung reply aja biar yang lain tau aplikasi lu seribet itu"
1926897300351148208,gimana @IndiHome @Telkomsel sudah 3 minggu proses migrasi indihome saya gak ada kejelasan. harus nunggu berapa lama lagi ya?
1926896896766808455,@IndiHome Boleh cek dm mba duwi
1926895983171940725,"@mrsyasni Maaf ya Kak, kami bantu cek prosesnya ya. Sebelumnya infoin nomor internetnya dulu di DM @IndiHome. -Duwi"
1926895865106514341,"indihome kimak, bayar mahal” kerjaannya lemot aja anjg"
1926895155971342807,@IndiHome nomor internet tuh maksudnya nomor pelanggannya?
1926894678131032299,"Min @IndiHomeCare  udah ditungguin semingguan lebih buat pasang lagi indihome karena abis pindahan rumah, padahal pindahannya ga jauh dari rumah sebelumnya. Ditanya langsung ke kantor malah muter-muter dan iya-iya doang. Gimana sih!!!!"
1926894510597951670,"@vetraptorz Maaf ya Kak ganggu main game-nya🥺Duwi bantu cek dan solusikan ya Kak, yuk infoin nomor internetnya di DM @IndiHome. -Duwi"
1926893728758726764,"@dirnyot Maaf ya Kak, untuk laporannya bisa karena kabel putus di lokasi. Tapi coba pastikan dulu kabel patch cord-nya sudah terpasang dengan benar. Kalau tetap kendala, DM nomor internetnya ke akun @IndiHome ya biar bisa dibantu lebih lanjut. -Duwi"
1926893330735981055,MUAK BANGET GUA SAMA WIFI INDIHOME YG MATI NYALA MATI NYALA TERUS. PUKI
1926893280664408482,"@IndiHome @Telkomsel @TelkomIndonesia MAS, tolong internet saya kok gak pernah dapat royalti ya, padahal bayar tagihan gapernah telat.
temen saya barengan pasangnya tahun 2020 udah 2x dpet royalti.
males bgt mw cabut saja mas."
1926892806666076400,@MaharSonnya Maaf ya Kak untuk kendalanya. Kalo boleh tau dari kapan nih Kak? Pastikan juga device yang terhubung tidak melebihi batas optimum serta jaraknya juga tidak terlalu jauh dari modem ya. Kalau masih kendala infoin nomor internetnya di DM @IndiHome ya. -Duwi
1926891558944616922,"@IndiHome kak saya mau nonaktifin layanan indihome saya, caranya bgimana ya??"
1926891410252283912,"@bangdixonnn @IndiHome @bangdixonnn  Maaf, Kak Fatah. Boleh infokan nomor internet dan atas nama via DM, agar dibantu pengecekan lebih lanjut ya. Makasih. -Dhet"
1926891002670764154,"@garfieldxxx__ @garfieldxxx__ Sayang banget, Kak Garfield 🥺 Bisa kami bantu reservasi permintaan berhenti berlangganan IndiHome agar nantinya dihubungi 188 maksimal 1x24 jam. Yuk konfirmasi via DM 😊 -Darlan"
1926890737301438567,P gaada internetnya nih wifi @IndiHome @Telkomsel
1926890023548256589,"indihome tolong benerin sinyalnya hp gw suka jumping sinyal sampe 200 an njir setiap in game 

selama game loh bukan sekali dua kali doang 😭🙏

@IndiHomeCare"
1926889977700315199,"@IndiHome Hallo, saya mau pemutusan internet indihome saya. Boleh dibantu proses thx"
1926889040223076788,TERUS gunanya abang naruh paketan indihome disitu apa.... https://t.co/eB5Vo8J5EV
1926888439615471780,indihome knp ya anjir 😭
1926886853795266565,@BlSAGlLA @matchamngo @seungkwanee @jhotietrn @IndiHome @IndiHomeCare Kak mau nanya buat awal pemasangan ada fee lagi gk atau 150k udah include semua?
1926884864680247721,"@IndiHomeCare ini gmn ya, wifi indihome dari kemarin lemah bgt"
1926883368655872035,"@IndiHome Bulan M-nya, Malas ngerjain tugas, ini sudah akhir bulan permintaan saya belum diproses"
1926883268202303967,@IndiHome cek lg yuks
1926881804859928791,"@IndiHomeCare @IndiHome ada masalah apa sii, dari tadi wifi gada jaringannya"
1926881594448523665,"DiWA gak bales, aplikasi indihome suru download my telkomsel. Nggak kelar juga masalahnya. Call center juga gabisa. Udah 3 hari tempat kopi gue di bohongin sama @IndiHome @IndiHomeCare yang gak care2 amat"
1926879719426785522,"kost putri di jakal km. 5. 850k km dalem, 750k km luar, ada yang bersih bersih, free listrik air indihome, tanpa jam malem, untuk kesediaan stok tanyakan di dm ya! https://t.co/oQhT0dhmnm"
1926876708348514631,Wifi indihome kenapa sih error mulu
1926875974668255662,@abbiefurai @IndiHome WKAKSKSKWWKKWK ABBIEEE NO NO JGN MARAH DOONG
1926875806032175589,ini indihome sampe kapan deh errornya? gabisa dipake dari pagi sampe sekarang.
1926874168454250909,@IndiHome Ok udah
1926873423227097129,@IndiHome sudah min cek dm ya
1926873129030201651,"@traumea Kak, apakah yang dimaksud pemakaian kuota teleponnya untuk penggunaan Telepon rumah? selanjutnya bisa hubungi kami di DM @IndiHome ya. -Duwi"
1926872911467401297,@IndiHome lagi gangguan yaa??
1926872258779222318,@IndiHome lagi gangguan kah?
1926871561786576948,@IndiHomeCare @kkadenug @IndiHome Kak cek dm. Tv saya stb ga Connect
1926870918736867419,"@nirrrrrlaba Meluncur Kak😊 Untuk permintaan berhenti berlangganannya bisa dibantu reservasi melalui kami. Sebelumnya kami cek dulu ya, infoin nomor internetnya di DM @IndiHome yuk. -Duwi"
1926870822859297172,orang jahat itu terlahir dari orang baik yg pakai indihome https://t.co/GNNzX1asAk
1926869741483786305,@IndiHome @NewDistrick13 pls cek dm
1926869660038783386,"@IndiHome  siang min, ini internet lagi gangguan apa gimana ya? ini dari pagi mati nyala koneksinya
udah komplen via telpon, di reset masih sama aja"
1926869261978386521,min indihome lg ganguan kah dari kemaren wifi dirmh lemot bgt hari ini malah gaada jaringan sama sekali @IndiHome
1926867798698917916,"Indihome mulai bermasalah lagi kah? 
@IndiHomeCare @IndiHome"
1926867168672535015,@IndiHome Cek dm min
1926866520673591425,@IndiHome Pemakaian wifi hanya 7 - 8 hp
1926865932871254490,@IndiHome Sudah saya dm.
1926865701685338376,Demi allah pelayanan Indihome ga banget
1926865699391066579,"Tolong dong IndiHome, lelet banget sih, padahal udh telfon operator tapi belum ada perbaikan."
1926865551223148739,"@mitzuo Benar, Kak Mitzhi. Namun untuk dipastikan infoin nomor internet dan atas nama pemiliknya dulu di DM @IndiHome ya. -Duwi"
1926864615616487505,"@rafkanadizel aku juga waktu itu ga jadi pasang indihome karena itu 😭 waktu mau pasang ada tnc gitu dikasih tau, mungkin temen suami kakak dikasih tau pihak indihome tapi dia ga ngasih tau kakak"
1926863813099286972,"@18Pandachu66502 Kak, maaf ya. Apakah sudah dipastikan jumlah device yang terhubungnya tidak melebihi batas optimum, Kak?  jika masih kendala infoin nomor internetnya dulu di DM @IndiHome yaa. -Duwi"
1926863403705835697,"@IndiHome Min cek dm ya, makasihh"
1926863206737211526,"@IndiHome Min cek dm ya, tq"
1926862538869723227,"@rafkanadizel Kak si wifi jelek indihome itu harus 1 tahun dulu baru bs lepas atogak kena denda. 

Kalo nama pemilik pake nama Ibu kakak, cb minta jadwalin CS via video call aja. Kmrn aku downgrade &amp; uphrade paket pake layanan CS VC, tp ya harus Ibu kakak yg VC."
1926862179799626068,"@sapphicable Kak maaf aku ga di infoin sama sekali baik oleh temen suamiku maupun pihak indihome, soal tagihan itu juga baru dikasih setelah 2 bulan. Aku gabisa cek karena id nya pun di cek dimana mana ga valid kak"
1926861879873278027,@IndiHome Min cek dm please
1926861521117737038,@rafkanadizel kak indihome emg harus 1 tahun baru lepas kalo belum 1 tahun setahuku kena denda
1926861202031854002,@IndiHome udah aku dm ya min
1926860836934468025,@IndiHome sudah dicoba tapi ga ngaruh sama sekali
1926859854401958119,"@IndiHome sudah saya dm, kak. boleh di cek kembali."
1926859574075662467,"@mancingmaniiac Siap Kak, untuk permintaan berhenti berlangganannya bisa dibantu melalui kami reservarinya. Sebelumnya akan dicek dulu, infoin nomor internetnya di DM @IndiHome ya. -Duwi"
1926859013796315240,"@nnyeyey Maaf ya Kak jadi ga nyaman. Duwi bantu cek lebih lanjut ya, sebelumnya infoin nomor internetnya di DM @IndiHome yuk. -Duwi"
1926858777061470629,@neotrophile Kak wifinya bayar dlu aku dari indihome
1926858579220234449,"@arlettadev Maaf ya Kak ganggu kerjanya. Untuk dicek dan disolusikan, sebelumnya infoin nomor internetnya dulu di DM @IndiHome yuk. -Duwi"
1934580043684131179,@IndiHome min @IndiHome  napa sih lemot mulu dari kmrn
1934579975019180225,"@IndiHome Pantau aja dari pusat, paling balas nya ""Kami pantau normal, mau mimin bantu reset dari pusat?"" Udah bolak balik reset dari pusat / reset router! Tetep aja presist lag / high ping nya #IndiHomebyTelkomsel #indihome #PUBGMOBILE"
1934579810703221227,@IndiHome minnn woii plis buka DM ki
1934579554049487146,"@IndiHome helppp bgt los merah dari tadi udah coba mati nyalain bbrp kali tapi masih merah, plis mau vote svt di mnet ini😭🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️"
1934579550106820913,"@IndiHome pake dong, tpi lelet kak ☺️🫵🏻"
1934579342824345938,gabut bgt admin Indihome 😭🫵🏻 https://t.co/7jaE3PKtsf
1934579262935421205,MANAAAAAA BALES DM AKU SEGERAAAAA @IndiHome @IndiHomeCare
1934579243469709698,"@gldscdn Ada kendala apa nih sama IndiHome-nya, Kak? Sini yuk DM-in detail laporan dan nomor internetnya ke Mimin di akun @IndiHome biar Mimin langsung bantu. -Abdul"
1934579065975156994,"@IndiHome Sudah kak, terimakasih sudah dibantu 🫡"
1934578768301183223,@IndiHome min cek dm
1934578653255590380,"Soal sabar ga usah ditanya, aku pengguna Livin dan Indihome."
1934578651141677082,@IndiHome cek dm ya min
1934578628853178866,"@IndiHome cek DM min, udah 2 bulan buat main #PUBGM ping gak stabil! #IndiHomebyTelkomsel #indihome Di coba gue sendiri yang konek juga lag, ini paket HSI Gamer royalty up ke 40 Mb lho! https://t.co/8VdIQwDgo5"
1934578555817767234,"@putcaylim Maafin Kak, saat ini interaksinya kita pindah ke @IndiHome yuk. DM-in detail laporannya kesini biar Mimin langsung bantu ya 😇. -Abdul"
1934578423701418453,@IndiHome cek dm bisa kali min
1934578235305820646,"@IndiHome kak tolong sinyal masih los merah, detail di dm kak sudah di dm"
1934578145191153759,@IndiHome @clovvher Cek dm min
1934577962797748533,@IndiHome @IndiHomeCare udh dm
1934577746086441330,@IndiHome cek dm buruan min
1934577466988974580,@IndiHome cek dm min tolong secepatnya
1934577339905818829,"indihome knp wifi nya error dari kemaren, kuota ku jadi kepake banyak kan [AK GK BISA NONTON TV JUGA HIH]"
1934577076436447653,"Cek dm skrg juga bro, wifi indihome rumah w dari pagi bermasalah @IndiHomeCare @IndiHome"
1934576790741356546,@IndiHome Jaringan saya bermasalah tolong segera di benerin ya admin
1934576757790941338,"UDH INDIHOME BAPUK, HAPE BAPUK, APP BAPUK (marah besar)"
1934576509471375554,"🐬fresh testimoni data tagihan rumah🐬
---all diskon tagihan 5%
⭐️token listrik 500.000
⭐️tagihan indihome 413.700
⭐️tagihan listrik 714.103
⭐️tagihan listrik 243.465

#zonauang https://t.co/sdHrwFgLns"
1934576099792765371,@IndiHomeCare indihome kenapesihhhh
1934576077709697109,@IndiHome Cek min
1934575407543746825,"@fthzdn_ Kak @fthzdn_, Dya cek belum ada Dm yg masuk nih. Pastikan Dm ke akun @indihome ya.Makasih. -Dya"
1934575255894524390,woy indihome anjeng wifi tu benarkan sikit lah
1934575195093979166,bentar weh indihome busuk
1934575086721466607,@IndiHome cek dm dong min
1934574936833868176,@IndiHome udah di dm tolong laaah masih los ini
1934574320455659571,"@vhytagoras95 @vhytagoras95 Maaf buat kendala sinyalnya Kak :( Yuk infoin nomor HP, nomor IndiHome, atas nama, tanggal waktu kejadian, lokasi detail sama nomor Telkomsel lain yang berkendala ke DM biar dibantuin. Makasih :) -Zidane"
1934573871732343242,"@Telkomsel SUSAH SINYAL 
KUOTA DOANG MAHAL 
INDIHOME JUGA SANA KAGA ADA SINYAL"
1934573226660905346,"@nullyih Enggak dongg Kak, hehe. Btw Kakak pake IndiHome gak nih di rumah?😇 -Abdul"
1934573190359232536,@antiorangdungu @IndiHome aku tangerang kak
1934572998532698266,@IndiHome @IndiHomeCare payah nih.. kirim direct message seharian gak dibaca gak direspon...
1934572744190144675,@cacaraisyana Silakan Kak Caca infoin nomor internet dan nama pemilik ke DM @Indihome untuk penanganannya. -Beeru
1934572642125955354,"@IndiHome Udah min, tapi tetep gabisaaa"
1934572526929338552,sampis bgt internet lu bray. wifi kaga kedetect seharian @IndiHomeCare @IndiHome
1934571933301195025,@ichenanaa @IndiHome Ini daerah mana ya kak? Karena di tempatku tadi juga tiba” LOS merah dan sampe sekarang ga ada tanggapan
1934571929727623330,@IndiHome Jaringan LOSS min gimana atuh
1934571850971120103,@IndiHome halo kak udah di DM ya @IndiHome @IndiHomeCare
1934571273251938450,"@noyusimi Wahhh, streaming-nya pake IndiHome ya Kak, lancar kan koneksinya? -Abdul"
1934571096474570929,@jjalemuel indihome memang selalu bertingkah menyebalkan
1934570492578714015,@IndiHome iyaa kedip merah
1934570334063325511,"@bitabitzy Sebelumnya maaf Kak, kalau Mimin boleh tau lampu modemnya saat ini berkedip merah ga Kak? Yuk DM nomor internetnya ke akun @IndiHome biar bisa dibantu lebih lanjut ya 😇 . -Abdul"
1934570234289205337,@IndiHome Udah
1934570233731350808,indihome knp lagi astagfirullah
1934569953635741989,@IndiHome @IndiHomeCare Iya kak
1934569860211847665,"@Angrha Halo Kak. Maaf ya sebelumnya, Mimin akan segera bantu cek dan solusiin kendalanya. Yuk DM nomor internetnya ke akun @IndiHome, Kak 😇 . -Abdul"
1934569382862356652,"@IndiHome cek dm, ini belum di bales2 juga minta di refresh jaringannya udh 5 jam"
1934567795704074545,@IndiHome halo min...gw instalasi pasang baru dari jam 1530 sd skrg belom ada koneksi koneksi... Buset dah lama banget cuy hadeeh!
1934567750875353356,"@IndiHome ini wifiku mati dari semalem, gada namanya padahal modemnya ga dicabut, tolong dong."
1934567750418284866,jelek deh indihome
1934567374327558258,@IndiHome Kak ezzi gimana ya kelanjutannya ? Help ini mah udah dari semalem
1934567061390598409,Indihome lemot banget elah cape bgt gue
1934566413655789893,"@IndiHome iya lahh.. apalagi selain ituuu :""))).. tolong ka saya dikit lagi deadline skripsian"
1934566199209378178,@rusta_id Untuk penanganannya Kak Suprih bisa kirim nomor internet dan nama pemilik ke DM @Indihome. -Beeru
1934566102765547699,"@harthurt @harthurt Hallo Kak Alpin. Mengenai migrasi paket saat ini bisa Zyad bantu ya, coba infoin dulu yuk nomor IndiHome, atas nama sama relasi, biar dibantu lebih lanjut dan privasi data terjaga. Makasih :) -Zyad"
1934565425020596706,"@fleurcheriesun kocak ihh Indihome, lgi pms ya 😭😭"
1934565363930587512,"@IndiHome min,bisa ganti paket gak?"
1934565238202130772,@IndiHome help ini kenapa wifi ku bgilang dari kemarin wehhh
1934564859385098612,@canissss___ Agar kendala jaringannya bisa dilakukan penanganan silakan kirim nama pemilik dan nomor internet ke DM @Indihome ya. -Beeru
1934564198866108859,@IndiHome tolong dong buka dm min
1934563965981630684,"@valaphrodite Ya seenggaknya engga keluar duit lebih buat nonton di bioskop. Hhhh. 

Hidup Indihome! 👀"
1934563855939899772,"@MssGreenn Sebagai solusi awal pastiin kabel patchcord modemnya terpasang dengan benar dan kencang ya, Kak. Kalau masih kendala, segera infoin nomor internetnya ke DM @IndiHome supaya bisa dibantu lebih lanjut.😊 -Abdul"
1934563001006481474,@IndiHome Pengennya sih sinyal WiFi yang stabil! Tapi nyatanya malah ngelos. Gimana nih min
1934562581005636028,"@SuriyaRizka @IndiHomeCare Halo Kak, Mimin akan segera bantu. Sebelumnya maaf kalau boleh tau, lampu modemnya saat ini berkedip merah ga Kak? Yuk DM nomor internetnya ke akun @IndiHome, Kak 😇 . -Abdul"
1934562187936456964,"@utii07 Laporannya via apa nih, Kak? Maaf ya sebelumnya, sini yuk ceritain ke Mimin di DM @IndiHome dan infoin juga nomor internetnya biar bisa dicek dan dibantu lebih lanjut ya Kak. -Abdul"
1934562014313189380,"Di balik WiFi lancar

https://t.co/jE99MoKDqR
https://t.co/zXfVTXZ8vp
https://t.co/hAWNdkCiTN
https://t.co/UVWnYMxfvg
https://t.co/EbdA44fx2j
https://t.co/PRrM0t6ZpV
https://t.co/5Jo6SkIhsD
https://t.co/x7LitZ4iaP
https://t.co/iPJfCxfco5

#TeknisiWifi #TopologiJaringan #Internet"
1934561964480717269,"Di balik WiFi lancar

https://t.co/FPkcbklY72
https://t.co/ec7TmOnBqW
https://t.co/EbgiOsMePR
https://t.co/iSfw30ofa9
https://t.co/Zlbk5ejCwi
https://t.co/oVUx0dmpjX
https://t.co/HG3RI6B5lZ
https://t.co/c55YflD7rq
https://t.co/Bi9bd2ItO3

#TeknisiWifi #TopologiJaringan #Internet"
1934561915549941841,"Di balik WiFi lancar

https://t.co/66qfsz4fLp
https://t.co/01Wxgnaybx
https://t.co/oNOvdcEgzH
https://t.co/hhKBtoycqP
https://t.co/X709LqDN8v
https://t.co/GX4EkUsPIS
https://t.co/oQdXye1zvF
https://t.co/mGFSIA1M4D
https://t.co/fJQ9TvcLQ1

#TeknisiWifi #TopologiJaringan #Internet"
1934561342733836398,@IndiHome Udah min..
1934561164220084253,"INDIHOME ANJING! DARI PAGI PASANG INTERNET BELUM AKTIF SAMPAI SEKARANG? TEKNISI BOLAK BALIK CEK KABEL  DOANG! 

@IndiHomeCare @TelkomIndonesia @Telkomsel 

HAPUS AJA DARI BUMN  PAK, GA BECUS JADI PROVIDER @erickthohir 

#JANGANPASANGINDIHOME https://t.co/nIZYFWIvPy"
1934561028647657758,"Hmmmm... indihome gangguan yaa???
@IndiHome https://t.co/yNDv5uu9Lq"
1934560624912298252,"@sunsettripbuddy Maaf Kak, saat ini interaksinya kita pindah ke @IndiHome yuk. DM-in detail laporannya kesini biar Mimin langsung bantu ya 😇. -Abdul"
1934560429315125269,@IndiHome Tolong liat dm min
1934559860487758269,@lovingjaemark Untuk penanganan kendala jaringan yang Kak Nana alami silakan kirim datanya ke DM @Indihome ya. -Beeru
